"","Pathway","Type","Plantform","Leafspan","Tregion","Wregion","Wregion2","opt","Date","Time","Datacontrib","Species","Funtype","fitgroup","Location","RH","Tair","Tleaf","CO2S","PARin","Patm","BLCond","Trmmol","SWC","SWP","latitude","longitude","Totalheight","LAI","sampleheight","canopyposition","LWP","LWPpredawn","Instrument","Season","GrowthCa","GrowthTair","Growthcond","Treatment","OriginalFile","Comments","Reference","LightSource","Cond","Photo","VPD","Ci"
"9378","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","3/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Rollinia centrantha","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,25.54,388.391,-9999,99.51,-9999,2.23,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.183,7.424,1.257,312.7
"9379","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","3/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Clarisia racemosa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,25.8,382.362,-9999,99.45,-9999,2.309,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2278,10.23,1.06,299.6
"9380","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","3/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pourouma cecropiifolia","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.65,376.486,-9999,99.24,-9999,2.56,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2066,11.16,1.282,277.9
"9381","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","3/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Sloanea fragrans","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,27.6,393.216,-9999,99.12,-9999,0.8687,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0502,4.605,1.6935,235.5
"9382","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Simarouba amara","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.78,375.086,-9999,99.39,-9999,3.534,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.3103,14.85,1.202,284.7
"9383","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Apeiba membranacea","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,32.53,382.813,-9999,99.35,-9999,2.585,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2009,10.28,1.308,288.7
"9384","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Triplaris setosa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.32,387.624,-9999,99.32,-9999,1.705,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1051,7.702,1.6,257.9
"9385","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Guarea kunthiana","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.63,388.933,-9999,99.29,-9999,1.568,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0897,6.402,1.712,262.3
"9386","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pourouma guianensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,34.61,390.555,-9999,99.06,-9999,1.252,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0678,5.688,1.786,243.9
"9387","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","24/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Virola calophylla","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,35.22,392.14,-9999,99.02,-9999,0.9257,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0484,4.7,1.833333333,224.7
"9388","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","25/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Tapura acreana","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.11,389.302,-9999,99.54,-9999,1.334,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1039,6.086,1.272,285.3
"9389","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","25/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Endlicheria formosa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.48,385.099,-9999,99.51,-9999,1.547,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1227,8.939,1.25,257.7
"9390","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","25/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Eugenia ochrophloea","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,35.98,387.956,-9999,99.17,-9999,3.006,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.103,7.554,2.861,251.6
"9391","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","25/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Ruizodendron ovale","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,35.09,391.637,-9999,99.16,-9999,1.948,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0734,5.328,2.578,258.8
"9392","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Swartzia arborescens","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,32.31,385.484,-9999,99.46,-9999,1.687,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0976,8.15,1.705,239.1
"9393","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Tetragastris altissima","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,32.86,397.052,-9999,99.37,-9999,0.4292,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0221,1.471,1.869,279
"9394","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Guarea macrophylla","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.09,385.439,-9999,99.34,-9999,2.147,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.128,8.564,1.67,265.1
"9395","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Thyrsodium spruceanum","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.36,388.335,-9999,99.32,-9999,1.218,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0632,7.076,1.873,196.7
"9396","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Minquartia guianensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,34.48,393.23,-9999,99.12,-9999,1.014,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0451,3.988,2.162,238.4
"9397","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Amaioua guianensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,35.06,394.366,-9999,99.08,-9999,1.151,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0525,3.449,2.111,275.7
"9398","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Tapirira guianensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.97,382.27,-9999,99.06,-9999,2.997,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.2036,10.12,1.49,289.4
"9399","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","26/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Coccoloba densifrons","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.76,393.181,-9999,99.02,-9999,0.9601,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0464,4.738,1.993,217.2
"9400","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","27/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Siparuna decipiens","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.88,395.262,-9999,99.38,-9999,0.754,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0411,3.671,1.787,241
"9401","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","27/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Iryanthera juruensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.64,386.1016667,-9999,99.35,-9999,1.6017,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1013,8.635,1.561666667,237.5
"9402","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","27/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Triplaris peruviana","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.3,389.992,-9999,99.33,-9999,1.335,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0707,6.252,1.84,235.8
"9403","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","27/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Siparuna decipiens","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,32.68,386.95,-9999,99.23,-9999,1.5193,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.091,7.185,1.637333333,248.4
"9404","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","27/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Amaioua corymbosa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.25,388.808,-9999,99.15,-9999,1.892,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1127,6.482,1.657,284.4
"9405","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","27/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Guarea glabra","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.69,391.364,-9999,99.18,-9999,1.191,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.059,5.341,1.956,233.7
"9406","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","28/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Unonopsis matthewsii","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.81,385.736,-9999,99.77,-9999,2.081,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1669,8.344,1.274,294.8
"9407","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","28/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Leonia racemosa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,29.6,392.216,-9999,99.78,-9999,1.072,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0778,4.988,1.366,279.5
"9408","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","28/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Iryanthera laevis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,30.99,387.749,-9999,99.78,-9999,1.48,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0894,7.917,1.642,233.8
"9409","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","28/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Euterpe precatoria","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.76,396.044,-9999,99.74,-9999,0.4746,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0233,2.746,1.973,196.3
"9410","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","28/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Neea divaricata","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.44,382.731,-9999,99.68,-9999,1.754,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1115,10.25,1.569,222.6
"9411","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","28/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Trichilia septentrionalis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.45,389.751,-9999,99.66,-9999,1.379,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0838,6.494,1.622,254
"9412","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","28/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Caraipa myrcioides","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.4,390.676,-9999,99.48,-9999,1.586,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.09,5.613,1.74,278.6
"9413","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Lindackeria paludosa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,25.66,390.885,-9999,100,-9999,1.089,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0937,4.988,1.17,296.8
"9414","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Annona foetida","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,26.48,388.8088889,-9999,99.97,-9999,1.2233,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1002,6.617,1.227777778,273.6
"9415","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Theobroma speciosum","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,27.34,384.925,-9999,99.9,-9999,1.934,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1592,8.447,1.242,289.1
"9416","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pouteria caimito","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,28.1,385.177,-9999,99.85,-9999,1.415,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1086,9.424,1.31,235.1
"9417","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Nectandra viburnoides","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.38,381.7433333,-9999,99.79,-9999,2.0387,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1477,10.256,1.392666667,258
"9418","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pouteria cladantha","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,32.4,383.721,-9999,99.63,-9999,2.398,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1123,10.15,2.126,223.3
"9419","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Eschweilera coriacea","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.04,393.3341667,-9999,99.52,-9999,0.9179,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0427,4.526,2.099166667,210.8
"9420","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Hirtella excelsa","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.1,395.775,-9999,99.46,-9999,0.8635,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0394,3.18,2.13,253.5
"9421","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Brosimum lactescens","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,30.11,387.23,-9999,99.42,-9999,1.93,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1051,7.601,1.824,258.4
"9422","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","29/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Glycydendron amazonicum","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,30.38,391.188,-9999,99.4,-9999,1.32,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0651,5.524,1.99,242.3
"9423","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","30/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Virola surinamensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,31.33,378.227,-9999,99.68,-9999,2.306,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.125,12.9,1.85,197.7
"9424","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","30/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Neea macrophylla","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.22,387.2926667,-9999,99.65,-9999,2.324,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1172,6.965,1.972666667,277.9
"9425","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","30/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Trigynaea duckei","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,34.06,391.0957143,-9999,99.51,-9999,1.4207,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0603,5.361,2.291428571,234.4
"9426","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","30/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Zanthoxylum acreanum","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,33.29,388.4553333,-9999,99.48,-9999,1.7587,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0782,7.541,2.204666667,219.5
"9427","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","30/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Sarcaulus brasiliensis","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,32.21,393.19,-9999,99.43,-9999,1.3336,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.0637,4.776,2.045714286,259.6
"9428","C3","angiosperm","tree","evergreen","tropical","humid",2.733,"opt","30/06/10","-9999","J Zaragoza-Castells_P Meir_O Atkin","Pourouma minor","Rainforest","Rainforest spp","Tambopata_Peru",-9999,-9999,32,386.4481818,-9999,99.4,-9999,2.1173,-9999,-9999,-12.75,-69.75,"-9999","-9999",-9999,"-9999",-9999,-9999,"-9999","-9999","ambient","Ambient","field","none","data for Belinda's model_Joana.xls","Asat (2000) spot measurements and first point from A_PAR curves","-9999","-9999",0.1128,7.85,1.869090909,261.1
